Unnamed: 0,text
3578,"8a. Watching TV shows, DVDs or videos: child does not do this) :"
3580,"8b. On a weekend day, how much time does the child spend playing video games? Minutes"
3581,8b. Playing video games: child does not do this) :
3582,"8c. On a weekend day, how much time does the child spend playing games on an education game device? Hours"
3583,"8c. On a weekend day, how much time does the child spend playing games on an education game device? Minutes"
3584,8c. Playing games on an education game device: child does not do this) :
3586,"8d. On a weekend day, how much time does the child spend playing computer games? Minutes"
3587,8d. Playing computer games: child does not do this) :
3589,"8e. On a weekend day, how much time does the child spend playing games or using apps on a smartphone or tablet? Minutes"
3590,8e. Playing games or using apps on a smartphone or table: child does not do this) :
3592,"8f. On a weekend day, how much time does the child spend video-chatting? Minutes"
3593,8f. Video-chatting: child does not do this) :
3595,"8g. On a weekend day, how much time does the child spend doing homework on a computer or tablet? Minutes"
3596,8g. Doing homework on a computer or tablet: child does not do this) :
3598,"8h. On a weekend day, how much time does the child spend browsing websites? Minutes"
3599,8h. Browsing websites: child does not do this) :
3601,"8i. On a weekend day, how much time does the child spend doing anything else on a computer? Minutes"
3602,"8i. On a weekend day, how much time does the child spend doing anything else on a computer? Minutes) :"
3604,"8j. On a weekend day, how much time does the child spend doing anything else on a smartphone or tablet? Minutes"
3605,8j. Doing anything else on a smartphone or tablet: child does not do this) :
3606,"9a. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Watch TV shows, DVDs, or videos"
3607,"9b. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Play video games"
3608,"9c. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Play computer games"
3609,"9d. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Play games on an education game device"
3610,"9e. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Play games or use apps on a smartphone or tablet"
3611,"9f. On a typical day when doing one of the following activities, how often does the child do the activity with you or another person caring for him/her? Video-chat on a computer, smartphone, or tablet"
3612,"10a. When the child watches television, how often does he/she watch education TV shows?"
3613,"10b. When the child watches television, how often does he/she watch Kids' entertainment TV shows like SpongeBob SquarePants?"
3614,"10c. When the child watches television, how often does he/she watch General audience TV shows like America's Got Talent or Modern Family?"
3615,"10d. When the child watches television, how often does he/she watch Adult TV shows like Law & Order or Grey's Anatomy?"
3616,"11a. When the child plays video or computer games, how often does he/she play educational video games?"
3617,"11b. When the child plays video or computer games, how often does he/she Use educational computer games or programs?"
3618,"11c. When the child plays video or computer games, how often does he/she Play educational games, use educational apps or do educational activities on a mobile device like a smartphone or tablet?"
3619,"12a. When the child uses the internet, how often does he/she go to educational or informational websites online?"
3620,"12b. When the child uses the internet, how often does he/she Go to social networking sites like Facebook or Twitter?"
3622,"1. My child watched a video on TV, computer, tablet, or other electronic device in the hour before bedtime."
3623,"2. On most nights, my child needed help falling asleep."
3624,"3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Nothing, my child did not need help falling asleep"
3625,"3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Gave my child a pacifier, toy, or blanket to hold"
3626,"3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Talked to my child, read a book to my child, or played music for my child"
3627,"3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Played a video on an electronic device for my child (for example, TV, computer, tablet)"
3628,3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Played with my child
3629,"3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Cuddled, held, rocked, massaged my child"
3630,3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Nursed/breastfed or bottle fed my child
3631,3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Brought my child to a bedroom or bed
3632,3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Other
3633,3. Which of the following things did you do to help your child fall asleep? (Mark all that apply): Not applicable - I was not present when my child fell asleep.
3634,"3. Which of the following things did you do to help your child fall asleep? Other, specify (de-identified)"
3635,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Nothing, my child fell back asleep on his/her own or stayed asleep"
3636,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Gave my child a pacifier, toy, or blanket to hold"
3637,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Talked to my child, read a book to my child, or played music for my child"
3638,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Played a video on an electronic device for my child (for example, TV, computer, tablet)"
3639,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Played with my child"
3640,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Cuddled, held, rocked, massaged my child"
3641,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Nursed/breastfed or bottle fed my child"
3642,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Brought my child to a bedroom or bed"
3643,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Other"
3644,"4.  If your child woke during the night, which of the following things did you do to help your child fall back asleep? (Mark all that apply): Not applicable - I was not present during the night."
3645,"4. If your child woke during the night, which of the following things did you do to help your child fall back asleep? Other, specify (de-identified)"
